sex,age,mort_rate,provenance
F,58,0.00178434,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(40) = 0.00043 and 女 q(60) = 0.00209 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,59,0.00193113,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(40) = 0.00043 and 女 q(60) = 0.00209 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,60,0.00209,"[std] third-sector mortality proxy; ANCHOR — 女 q(60) = 0.00209 quoted from 第三分野標準生命表2018 [REG-R18]; a quoted rate inside a [std] construction, not a copy of the table [REG-R21]"
F,61,0.00227158,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(60) = 0.00209 and 女 q(65) = 0.00317 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,62,0.00246895,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(60) = 0.00209 and 女 q(65) = 0.00317 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,63,0.00268345,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(60) = 0.00209 and 女 q(65) = 0.00317 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,64,0.00291660,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(60) = 0.00209 and 女 q(65) = 0.00317 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,65,0.00317,"[std] third-sector mortality proxy; ANCHOR — 女 q(65) = 0.00317 quoted from 第三分野標準生命表2018 [REG-R18]; a quoted rate inside a [std] construction, not a copy of the table [REG-R21]"
F,66,0.00348627,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(65) = 0.00317 and 女 q(70) = 0.00510 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,67,0.00383410,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(65) = 0.00317 and 女 q(70) = 0.00510 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,68,0.00421663,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(65) = 0.00317 and 女 q(70) = 0.00510 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,69,0.00463733,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(65) = 0.00317 and 女 q(70) = 0.00510 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,70,0.00510,"[std] third-sector mortality proxy; ANCHOR — 女 q(70) = 0.00510 quoted from 第三分野標準生命表2018 [REG-R18]; a quoted rate inside a [std] construction, not a copy of the table [REG-R21]"
F,71,0.00579617,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(70) = 0.00510 and 女 q(75) = 0.00967 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,72,0.00658738,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(70) = 0.00510 and 女 q(75) = 0.00967 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,73,0.00748659,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(70) = 0.00510 and 女 q(75) = 0.00967 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,74,0.00850854,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(70) = 0.00510 and 女 q(75) = 0.00967 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,75,0.00967,"[std] third-sector mortality proxy; ANCHOR — 女 q(75) = 0.00967 quoted from 第三分野標準生命表2018 [REG-R18]; a quoted rate inside a [std] construction, not a copy of the table [REG-R21]"
F,76,0.01106741,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(75) = 0.00967 and 女 q(80) = 0.01899 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,77,0.01266677,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(75) = 0.00967 and 女 q(80) = 0.01899 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,78,0.01449725,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(75) = 0.00967 and 女 q(80) = 0.01899 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,79,0.01659225,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(75) = 0.00967 and 女 q(80) = 0.01899 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,80,0.01899,"[std] third-sector mortality proxy; ANCHOR — 女 q(80) = 0.01899 quoted from 第三分野標準生命表2018 [REG-R18]; a quoted rate inside a [std] construction, not a copy of the table [REG-R21]"
F,81,0.02186523,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(80) = 0.01899 and 女 q(85) = 0.03843 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,82,0.02517579,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(80) = 0.01899 and 女 q(85) = 0.03843 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,83,0.02898760,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(80) = 0.01899 and 女 q(85) = 0.03843 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,84,0.03337654,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(80) = 0.01899 and 女 q(85) = 0.03843 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,85,0.03843,"[std] third-sector mortality proxy; ANCHOR — 女 q(85) = 0.03843 quoted from 第三分野標準生命表2018 [REG-R18]; a quoted rate inside a [std] construction, not a copy of the table [REG-R21]"
F,86,0.04401507,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(85) = 0.03843 and 女 q(90) = 0.07574 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,87,0.05041182,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(85) = 0.03843 and 女 q(90) = 0.07574 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,88,0.05773821,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(85) = 0.03843 and 女 q(90) = 0.07574 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,89,0.06612936,"[std] third-sector mortality proxy; log-linear (geometric) graduation between the sourced anchors 女 q(85) = 0.03843 and 女 q(90) = 0.07574 [REG-R18]; interpolated, not a copy of the table [REG-R21]"
F,90,0.07574,"[std] third-sector mortality proxy; ANCHOR — 女 q(90) = 0.07574 quoted from 第三分野標準生命表2018 [REG-R18]; a quoted rate inside a [std] construction, not a copy of the table [REG-R21]"
F,91,0.08077389,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,92,0.08614234,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,93,0.09186759,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,94,0.09797337,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,95,0.10448494,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,96,0.11142930,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,97,0.11883519,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,98,0.12673330,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,99,0.13515634,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,100,0.14413920,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,101,0.15371909,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,102,0.16393568,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,103,0.17483129,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,104,0.18645105,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,105,0.19884310,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,106,0.21205875,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,107,0.22615275,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,108,0.24118348,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,109,0.25721319,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,110,0.27430828,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,111,0.29253956,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,112,0.31198254,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,113,0.33271775,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,114,0.35483107,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,115,0.37841412,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,116,0.40356455,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,117,0.43038655,"[std] third-sector mortality proxy; above the last sourced anchor 女 q(90) = 0.07574 [REG-R18] the female curve is continued at the male q(90)→q(115) log-slope of 6.6463% p.a. (equivalently held at the age-90 female/male ratio 0.649738), closing on the sourced terminal anchor 女 q(118) = 1.00000 [REG-R18] [REG-R20]; interpolated, not a copy of the table [REG-R21]"
F,118,1.00000,"[std] third-sector mortality proxy; ANCHOR — 女 q(118) = 1.00000 quoted from 第三分野標準生命表2018 [REG-R18] [REG-R20]; a quoted rate inside a [std] construction, not a copy of the table [REG-R21]"
