sex,age,mort_rate,provenance
M,33,0.0004723392,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,34,0.0005246040,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,35,0.0005826503,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,36,0.0006471171,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,37,0.0007187143,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,38,0.0007982298,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,39,0.0008865387,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,40,0.0009846125,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,41,0.0010935298,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,42,0.0012144882,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,43,0.0013488171,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,44,0.0014979923,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,45,0.0016636521,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,46,0.0018476149,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,47,0.0020518989,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,48,0.0022787442,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,49,0.0025306362,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,50,0.0028103331,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,51,0.0031208949,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,52,0.0034657163,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,53,0.0038485628,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,54,0.0042736103,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,55,0.0047454895,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,56,0.0052693341,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,57,0.0058508347,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,58,0.0064962974,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,59,0.0072127086,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,60,0.0080078067,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,61,0.0088901599,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,62,0.0098692521,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,63,0.0109555765,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,64,0.0121607383,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,65,0.0134975662,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,66,0.0149802337,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,67,0.0166243911,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,68,0.0184473072,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,69,0.0204680231,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,70,0.0227075159,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,71,0.0251888748,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,72,0.0279374865,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,73,0.0309812312,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,74,0.0343506876,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,75,0.0380793441,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,76,0.0422038147,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,77,0.0467640561,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,78,0.0518035797,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,79,0.0573696547,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,80,0.0635134928,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,81,0.0702904047,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,82,0.0777599171,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,83,0.0859858333,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,84,0.0950362209,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,85,0.1049833018,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,86,0.1159032210,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,87,0.1278756605,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,88,0.1409832639,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,89,0.1553108318,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,90,0.1709442405,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,91,0.1879690374,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,92,0.2064686605,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,93,0.2265222307,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,94,0.2482018675,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,95,0.2715694894,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,96,0.2966730709,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,97,0.3235423538,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,98,0.3521840438,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,99,0.3825765667,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,100,0.4146645237,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,101,0.4483530577,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,102,0.4835024347,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,103,0.5199232478,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,104,0.5573727562,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,105,0.5955529773,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,106,0.6341112222,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,107,0.6726438031,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,108,0.7107035909,"[std] Gompertz proxy 1-exp(-1.47884e-05x1.110680^age); anchors q(65)=1.35%, q(85)=10.5%; NOT DAV 2008 T or the DAV 2008 P active-life table, which are DAV property and are not redistributed [R15] [R16] [REG-R47] [REG-R48]"
M,109,1.0000000000,"[std] limiting-age convention: mort_rate = 1 at omega_age - 1 = 109, so the decrement closure holds exactly; DAV 2008 T runs higher [R16] [REG-R48]"
