basis,sex,age,mort_rate,provenance
FIRST,M,107,0.431019633911,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,108,0.464911666220,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,109,0.500575199675,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,110,0.537936783781,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,111,0.576886824828,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,112,0.617275596555,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,113,0.658909842059,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,114,0.701550322423,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,115,0.744910722921,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,116,0.788658367482,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,117,0.832417204347,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,118,0.875773496549,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,119,0.918284564596,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,M,120,1.000000000000,"[std] closing row: q=1.0 at attained age 120 in every series, so the survival path reaches zero inside the omega_age=121 horizon [R10]"
FIRST,F,50,0.001627033889,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,51,0.001773680660,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,52,0.001934960819,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,53,0.002112331141,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,54,0.002307392704,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,55,0.002521905030,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,56,0.002757801580,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,57,0.003017206729,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,58,0.003302454348,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,59,0.003616108137,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,60,0.003960983865,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,61,0.004340173680,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,62,0.004757072659,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,63,0.005215407792,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,64,0.005719269586,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,65,0.006273146506,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,66,0.006881962458,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,67,0.007551117548,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,68,0.008286532332,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,69,0.009094695801,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,70,0.009982717326,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,71,0.010958382782,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,72,0.012030215084,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,73,0.013207539301,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,74,0.014500552531,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,75,0.015920398659,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,76,0.017479248054,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,77,0.019190382193,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,78,0.021068283122,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,79,0.023128727489,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,80,0.025388884781,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,81,0.027867419162,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,82,0.030584594062,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,83,0.033562378399,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,84,0.036824552909,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,85,0.040396814639,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,86,0.044306877141,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,87,0.048584563233,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,88,0.053261886514,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,89,0.058373116898,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,90,0.063954824479,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,91,0.070045894867,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,92,0.076687507853,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
FIRST,F,93,0.083923069825,"[std] Gompertz-Makeham proxy q_base(x)=1-exp(-(0.0002+1.5e-5*1.10^x*(1.10-1)/ln1.10)); FIRST/M=1.250000*q_base, FIRST/F=0.795455*q_base so the 0.45/0.55 unisex blend reproduces q_base; SECOND=1.20*FIRST. DAV 2004 R and DAV 2004 R-Bestand are DAV property, are cited by name and are not shipped [R10] [R11] [REG-R47] [REG-R49]. Every series is capped at 1.0, which binds only on SECOND/M at ages 117-119"
