sex,age,mort_rate,provenance
F,75,0.01225376,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,76,0.01420039,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,77,0.01647079,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,78,0.01911786,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,79,0.02220279,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,80,0.02579623,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,81,0.02997959,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,82,0.03484643,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,83,0.04050396,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,84,0.04707460,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,85,0.05469749,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,86,0.06353005,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,87,0.07374920,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,88,0.08555232,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,89,0.09915757,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,90,0.11480334,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,91,0.13274639,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,92,0.15325818,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,93,0.17661874,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,94,0.20310749,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,95,0.23299001,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,96,0.26650011,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,97,0.30381644,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,98,0.34503332,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,99,0.39012607,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,100,0.43891203,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,101,0.49101039,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,102,0.54580540,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,103,0.60242061,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,104,0.65971348,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,105,0.71630169,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,106,0.77063149,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,107,0.82109412,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,108,0.86618712,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,109,0.90470323,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,110,1.00000000,"[std] terminal age of the construction, q set to 1"
